 country_id_fk | id | code |           name           |               desc               |  id  | state_id_fk |              code               |            lga_name             
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1222 |          20 | ALIERO                          | Aliero
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1223 |          20 | AREWA                           | Arewa
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1224 |          20 | ARGUNGU                         | Argungu
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1225 |          20 | AUGIE                           | Augie
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1226 |          20 | BAGUDO                          | Bagudo
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1227 |          20 | BIRNIN_KEBBI                    | Birnin kebbi
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1228 |          20 | BUNZA                           | Bunza
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1229 |          20 | DANDI                           | Dandi
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1230 |          20 | FAKAI                           | Fakai
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1231 |          20 | GWANDU                          | Gwandu
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1232 |          20 | JEGA                            | Jega
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1233 |          20 | KALGO                           | Kalgo
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1234 |          20 | KOKO_BESSE                      | Koko/besse
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1235 |          20 | MAIYAMA                         | Maiyama
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1236 |          20 | NGASKI                          | Ngaski
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1237 |          20 | SAKABA                          | Sakaba
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1238 |          20 | SHANGA                          | Shanga
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1239 |          20 | SURU                            | Suru
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1240 |          20 | WASAGU_DANKO                    | Wasagu/danko
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1241 |          20 | YAURI                           | Yauri
            39 | 20 | KE   | Kebbi                    | Kebbi State                      | 1242 |          20 | ZURU                            | Zuru
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1243 |          21 | ADAVI                           | Adavi
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1244 |          21 | AJAOKUTA                        | Ajaokuta
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1245 |          21 | ANKPA                           | Ankpa
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1246 |          21 | BASSA                           | Bassa
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1247 |          21 | DEKINA                          | Dekina
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1248 |          21 | IBAJI                           | Ibaji
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1249 |          21 | IDAH                            | Idah
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1250 |          21 | IGALAMELA_ODOLU                 | Igalamela/odolu
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1251 |          21 | IJUMU                           | Ijumu
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1252 |          21 | KABBA_BUNU                      | Kabba/bunu
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1253 |          21 | KOGI_._K._K.                    | Kogi . k. k.
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1254 |          21 | LOKOJA                          | Lokoja
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1255 |          21 | MOPA_MORO                       | Mopa moro
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1257 |          21 | OGORI_MANGOGO                   | Ogori mangogo
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1258 |          21 | OKEHI                           | Okehi
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1259 |          21 | OKENE                           | Okene
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1260 |          21 | OLAMABORO                       | Olamaboro
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1261 |          21 | OMALA                           | Omala
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1262 |          21 | YAGBA_EAST                      | Yagba east
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1263 |          21 | YAGBA_WEST                      | Yagba west
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1264 |          21 | ASA                             | Asa
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1265 |          21 | BARUTEN                         | Baruten
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1266 |          21 | EDU                             | Edu
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1267 |          21 | EKITI                           | Ekiti
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1268 |          21 | IFELODUN                        | Ifelodun
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1269 |          21 | ILORIN_EAST                     | Ilorin east
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1270 |          21 | ILORIN_SOUTH                    | Ilorin-south
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1271 |          21 | ILORIN_WEST                     | Ilorin-west
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1272 |          21 | IREPODUN                        | Irepodun
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1273 |          21 | ISIN                            | Isin
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1274 |          21 | KAIAMA                          | Kaiama
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1275 |          21 | MORO                            | Moro
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1276 |          21 | OFFA                            | Offa
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1277 |          21 | OKE__ERO                        | Oke - ero
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1278 |          21 | OYUN                            | Oyun
            39 | 21 | KO   | Kogi                     | Kogi State                       | 1279 |          21 | PATIGI                          | Patigi
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1280 |          23 | AGEGE                           | Agege
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1281 |          23 | AJEROMI_IFELODUN                | Ajeromi/ifelodun
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1282 |          23 | ALIMOSHO                        | Alimosho
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1283 |          23 | AMUWO_ODOFIN                    | Amuwo-odofin
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1284 |          23 | APAPA                           | Apapa
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1285 |          23 | BADAGRY                         | Badagry
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1286 |          23 | EPE                             | Epe
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1287 |          23 | ETI_OSA                         | Eti-osa
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1288 |          23 | IBEJU_LEKKI                     | Ibeju/lekki
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1289 |          23 | IFAKO_IJAYE                     | Ifako-ijaye
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1290 |          23 | IKEJA                           | Ikeja
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1291 |          23 | IKORODU                         | Ikorodu
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1292 |          23 | KOSOFE                          | Kosofe
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1293 |          23 | LAGOS_ISLAND                    | Lagos island
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1294 |          23 | LAGOS_MAINLAND                  | Lagos mainland
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1295 |          23 | MUSHIN                          | Mushin
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1296 |          23 | OJO                             | Ojo
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1297 |          23 | OSHODI_ISOLO                    | Oshodi/isolo
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1298 |          23 | SOMOLU                          | Somolu
            39 | 23 | LA   | Lagos                    | Lagos State                      | 1299 |          23 | SURULERE                        | Surulere
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1300 |          24 | AKWANGA                         | Akwanga
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1301 |          24 | AWE                             | Awe
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1302 |          24 | DOMA                            | Doma
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1303 |          24 | KARU                            | Karu
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1304 |          24 | KEANA                           | Keana
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1305 |          24 | KEFFI                           | Keffi
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1306 |          24 | KOKONA                          | Kokona
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1307 |          24 | LAFIA                           | Lafia
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1308 |          24 | NASARAWA                        | Nasarawa
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1309 |          24 | NASARAWA_EGGON                  | Nasarawa eggon
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1310 |          24 | OBI                             | Obi
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1311 |          24 | TOTO                            | Toto
            39 | 24 | NA   | Nasarawa                 | Nasarawa State                   | 1312 |          24 | WAMBA                           | Wamba
            39 | 25 | NI   | Niger                    | Niger State                      | 1313 |          25 | AGAIE                           | Agaie
            39 | 25 | NI   | Niger                    | Niger State                      | 1314 |          25 | AGWARA                          | Agwara
            39 | 25 | NI   | Niger                    | Niger State                      | 1315 |          25 | BIDA                            | Bida
            39 | 25 | NI   | Niger                    | Niger State                      | 1316 |          25 | BORGU                           | Borgu
            39 | 25 | NI   | Niger                    | Niger State                      | 1317 |          25 | BOSSO                           | Bosso
            39 | 25 | NI   | Niger                    | Niger State                      | 1318 |          25 | CHANCHAGA                       | Chanchaga
            39 | 25 | NI   | Niger                    | Niger State                      | 1319 |          25 | EDATTI                          | Edatti
            39 | 25 | NI   | Niger                    | Niger State                      | 1320 |          25 | GBAKO                           | Gbako
            39 | 25 | NI   | Niger                    | Niger State                      | 1321 |          25 | GURARA                          | Gurara
            39 | 25 | NI   | Niger                    | Niger State                      | 1322 |          25 | KATCHA                          | Katcha
            39 | 25 | NI   | Niger                    | Niger State                      | 1323 |          25 | KONTAGORA                       | Kontagora
            39 | 25 | NI   | Niger                    | Niger State                      | 1324 |          25 | LAPAI                           | Lapai
            39 | 25 | NI   | Niger                    | Niger State                      | 1325 |          25 | LAVUN                           | Lavun
            39 | 25 | NI   | Niger                    | Niger State                      | 1326 |          25 | MAGAMA                          | Magama
            39 | 25 | NI   | Niger                    | Niger State                      | 1327 |          25 | MARIGA                          | Mariga
            39 | 25 | NI   | Niger                    | Niger State                      | 1328 |          25 | MASHEGU                         | Mashegu
            39 | 25 | NI   | Niger                    | Niger State                      | 1329 |          25 | MOKWA                           | Mokwa
            39 | 25 | NI   | Niger                    | Niger State                      | 1330 |          25 | MUNYA                           | Munya
            39 | 25 | NI   | Niger                    | Niger State                      | 1331 |          25 | PAIKORO                         | Paikoro
            39 | 25 | NI   | Niger                    | Niger State                      | 1332 |          25 | RAFI                            | Rafi
            39 | 25 | NI   | Niger                    | Niger State                      | 1333 |          25 | RIJAU                           | Rijau
            39 | 25 | NI   | Niger                    | Niger State                      | 1334 |          25 | SHIRORO                         | Shiroro
            39 | 25 | NI   | Niger                    | Niger State                      | 1335 |          25 | SULEJA                          | Suleja
            39 | 25 | NI   | Niger                    | Niger State                      | 1336 |          25 | TAFA                            | Tafa
            39 | 25 | NI   | Niger                    | Niger State                      | 1337 |          25 | WUSHISHI                        | Wushishi
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1338 |          26 | ABEOKUTA_NORTH                  | Abeokuta north
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1339 |          26 | ABEOKUTA_SOUTH                  | Abeokuta south
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1340 |          26 | ADO_ODO_OTA                     | Ado odo-ota
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1341 |          26 | EGBADO_NORTH                    | Egbado north
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1342 |          26 | EGBADO_SOUTH                    | Egbado south
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1343 |          26 | EWEKORO                         | Ewekoro
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1344 |          26 | IFO                             | Ifo
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1345 |          26 | IJEBU_EAST                      | Ijebu east
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1346 |          26 | IJEBU_NORTH                     | Ijebu north
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1347 |          26 | IJEBU_NORTH_EAST                | Ijebu north east
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1348 |          26 | IJEBU_ODE                       | Ijebu ode
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1349 |          26 | IKENNE                          | Ikenne
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1350 |          26 | IMEKO_AFON                      | Imeko/afon
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1351 |          26 | IPOKIA                          | Ipokia
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1352 |          26 | OBAFEMI_OWODE                   | Obafemi/owode
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1353 |          26 | ODEDA                           | Odeda
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1354 |          26 | ODOGBOLU                        | Odogbolu
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1355 |          26 | OGUN_WATER_SIDE                 | Ogun water side
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1356 |          26 | REMO_NORTH                      | Remo north
            39 | 26 | OG   | Ogun                     | Ogun State                       | 1357 |          26 | SAGAMU                          | Sagamu
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1358 |          27 | AKOKO_NORTH_EAST                | Akoko north east
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1359 |          27 | AKOKO_NORTH_WEST                | Akoko north west
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1360 |          27 | AKOKO_SOUTH_EAST                | Akoko south east
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1361 |          27 | AKOKO_SOUTH_WEST                | Akoko south west
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1362 |          27 | AKURE_NORTH                     | Akure north
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1363 |          27 | AKURE_SOUTH                     | Akure south
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1364 |          27 | ESE_ODO                         | Ese-odo
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1365 |          27 | IDANRE                          | Idanre
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1366 |          27 | IFEDORE                         | Ifedore
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1367 |          27 | ILAJE                           | Ilaje
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1368 |          27 | ILEOLUJI_OKEIGBO                | Ileoluji/okeigbo
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1369 |          27 | IRELE                           | Irele
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1370 |          27 | ODIGBO                          | Odigbo
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1371 |          27 | OKITIPUPA                       | Okitipupa
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1372 |          27 | ONDO_EAST                       | Ondo east
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1373 |          27 | ONDO_WEST                       | Ondo west
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1374 |          27 | OSE                             | Ose
            39 | 27 | ON   | Ondo                     | Ondo State                       | 1375 |          27 | OWO                             | Owo
            39 | 28 | OS   | Osun                     | Osun State                       | 1376 |          28 | ATAKUMOSA_EAST                  | Atakumosa east
            39 | 28 | OS   | Osun                     | Osun State                       | 1377 |          28 | ATAKUMOSA_WEST                  | Atakumosa west
            39 | 28 | OS   | Osun                     | Osun State                       | 1378 |          28 | AYEDAADE                        | Ayedaade
            39 | 28 | OS   | Osun                     | Osun State                       | 1379 |          28 | AYEDIRE                         | Ayedire
            39 | 28 | OS   | Osun                     | Osun State                       | 1380 |          28 | BOLUWADURO                      | Boluwaduro
            39 | 28 | OS   | Osun                     | Osun State                       | 1381 |          28 | BORIPE                          | Boripe
            39 | 28 | OS   | Osun                     | Osun State                       | 1382 |          28 | EDE_NORTH                       | Ede north
            39 | 28 | OS   | Osun                     | Osun State                       | 1383 |          28 | EDE_SOUTH                       | Ede south
            39 | 28 | OS   | Osun                     | Osun State                       | 1392 |          28 | ILA                             | Ila
            39 | 28 | OS   | Osun                     | Osun State                       | 1393 |          28 | ILESA_EAST                      | Ilesa east
            39 | 28 | OS   | Osun                     | Osun State                       | 1394 |          28 | ILESA_WEST                      | Ilesa west
            39 | 28 | OS   | Osun                     | Osun State                       | 1395 |          28 | IREPODUN                        | Irepodun
            39 | 28 | OS   | Osun                     | Osun State                       | 1396 |          28 | IREWOLE                         | Irewole
            39 | 28 | OS   | Osun                     | Osun State                       | 1397 |          28 | ISOKAN                          | Isokan
            39 | 28 | OS   | Osun                     | Osun State                       | 1398 |          28 | IWO                             | Iwo
            39 | 28 | OS   | Osun                     | Osun State                       | 1399 |          28 | OBOKUN                          | Obokun
            39 | 28 | OS   | Osun                     | Osun State                       | 1400 |          28 | ODO_OTIN                        | Odo-otin
            39 | 28 | OS   | Osun                     | Osun State                       | 1401 |          28 | OLA_OLUWA                       | Ola-oluwa
            39 | 28 | OS   | Osun                     | Osun State                       | 1402 |          28 | OLORUNDA                        | Olorunda
            39 | 28 | OS   | Osun                     | Osun State                       | 1403 |          28 | ORIADE                          | Oriade
            39 |  1 | AB   | Abia                     | Abia State                       |  775 |           1 | ABA_NORTH                       | Aba north
            39 |  1 | AB   | Abia                     | Abia State                       |  776 |           1 | ABA_SOUTH                       | Aba south
            39 |  1 | AB   | Abia                     | Abia State                       |  777 |           1 | AROCHUKWU                       | Arochukwu
            39 |  1 | AB   | Abia                     | Abia State                       |  779 |           1 | IKWUANO                         | Ikwuano
            39 |  1 | AB   | Abia                     | Abia State                       |  780 |           1 | ISIALA_NGWA_NORTH               | Isiala ngwa north
            39 |  1 | AB   | Abia                     | Abia State                       |  781 |           1 | ISIALA_NGWA_SOUTH               | Isiala ngwa south
            39 |  1 | AB   | Abia                     | Abia State                       |  782 |           1 | ISUIKWUATO                      | Isuikwuato
            39 |  1 | AB   | Abia                     | Abia State                       |  783 |           1 | OBINGWA                         | Obingwa
            39 |  1 | AB   | Abia                     | Abia State                       |  784 |           1 | OHAFIA                          | Ohafia
            39 |  1 | AB   | Abia                     | Abia State                       |  785 |           1 | OSISIOMA                        | Osisioma
            39 |  1 | AB   | Abia                     | Abia State                       |  786 |           1 | UGWUNAGBO                       | Ugwunagbo
            39 |  1 | AB   | Abia                     | Abia State                       |  787 |           1 | UKWA_WEST                       | Ukwa  west
            39 |  1 | AB   | Abia                     | Abia State                       |  788 |           1 | UKWA_EAST                       | Ukwa east
            39 |  1 | AB   | Abia                     | Abia State                       |  789 |           1 | UMU__NNEOCHI                    | Umu - nneochi
            39 |  1 | AB   | Abia                     | Abia State                       |  790 |           1 | UMUAHIA_SOUTH                   | Umuahia  south
            39 |  1 | AB   | Abia                     | Abia State                       |  791 |           1 | UMUAHIA_NORTH                   | Umuahia north
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  792 |           2 | DEMSA                           | Demsa
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  793 |           2 | FUFORE                          | Fufore
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  794 |           2 | GANYE                           | Ganye
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  795 |           2 | GIRE_1                          | Gire 1
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  796 |           2 | GOMBI                           | Gombi
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  797 |           2 | GUYUK                           | Guyuk
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  798 |           2 | HONG                            | Hong
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  799 |           2 | JADA                            | Jada
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  800 |           2 | LAMURDE                         | Lamurde
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  801 |           2 | MADAGALI                        | Madagali
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  802 |           2 | MAIHA                           | Maiha
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  803 |           2 | MAYO__BELWA                     | Mayo - belwa
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  804 |           2 | MICHIKA                         | Michika
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  805 |           2 | MUBI_NORTH                      | Mubi north
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  806 |           2 | MUBI_SOUTH                      | Mubi south
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  807 |           2 | NUMAN                           | Numan
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  808 |           2 | SHELLENG                        | Shelleng
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  809 |           2 | SONG                            | Song
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  810 |           2 | TOUNGO                          | Toungo
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  811 |           2 | YOLA_NORTH                      | Yola north
            39 |  2 | AD   | Adamawa                  | Adamawa State                    |  812 |           2 | YOLA_SOUTH                      | Yola south
            39 |  3 | AK   | Akwa Ibom                | Akwa Ibom State                  |  813 |           3 | ABAK                            | Abak
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1412 |          29 | IBADAN_NORTH_EAST               | Ibadan north east
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1413 |          29 | IBADAN_NORTH_WEST               | Ibadan north west
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1414 |          29 | IBADAN_SOUTH_WEST               | Ibadan south west
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1415 |          29 | IBADAN_SOUTH_EAST               | Ibadan south-east
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1416 |          29 | IBARAPA_CENTRAL                 | Ibarapa central
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1417 |          29 | IBARAPA_EAST                    | Ibarapa east
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1418 |          29 | IBARAPA_NORTH                   | Ibarapa north
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1419 |          29 | IDO                             | Ido
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1420 |          29 | IREPO                           | Irepo
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1421 |          29 | ISEYIN                          | Iseyin
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1422 |          29 | ITESIWAJU                       | Itesiwaju
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1423 |          29 | IWAJOWA                         | Iwajowa
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1424 |          29 | KAJOLA                          | Kajola
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1425 |          29 | LAGELU                          | Lagelu
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1426 |          29 | OGBOMOSO_NORTH                  | Ogbomoso north
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1427 |          29 | OGBOMOSO_SOUTH                  | Ogbomoso south
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1428 |          29 | OGO_OLUWA                       | Ogo-oluwa
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1429 |          29 | OLORUNSOGO                      | Olorunsogo
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1430 |          29 | OLUYOLE                         | Oluyole
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1431 |          29 | ONA_ARA                         | Ona-ara
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1432 |          29 | OORELOPE                        | Oorelope
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1433 |          29 | ORI_IRE                         | Ori ire
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1434 |          29 | OYO_EAST                        | Oyo east
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1435 |          29 | OYO_WEST                        | Oyo west
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1436 |          29 | SAKI_EAST                       | Saki east
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1437 |          29 | SAKI_WEST                       | Saki west
            39 | 29 | OY   | Oyo                      | Oyo State                        | 1438 |          29 | SURULERE                        | Surulere
            39 | 30 | PL   | Plateau                  | Plateau State                    | 1439 |          30 | BARIKIN_LADI                    | Barikin ladi
            39 | 30 | PL   | Plateau                  | Plateau State                    | 1440 |          30 | BASSA                           | Bassa
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1457 |          31 | AHOADA_EAST                     | Ahoada east
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1458 |          31 | AHOADA_WEST                     | Ahoada west
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1459 |          31 | AKUKU_TORU                      | Akuku toru
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1460 |          31 | ANDONI                          | Andoni
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1461 |          31 | ASARI_TORU                      | Asari-toru
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1462 |          31 | BONNY                           | Bonny
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1463 |          31 | DEGEMA                          | Degema
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1464 |          31 | ELEME                           | Eleme
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1465 |          31 | EMOHUA                          | Emohua
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1466 |          31 | ETCHE                           | Etche
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1467 |          31 | GOKANA                          | Gokana
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1468 |          31 | IKWERRE                         | Ikwerre
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1469 |          31 | KHANA                           | Khana
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1470 |          31 | OBIO_AKPOR                      | Obio/akpor
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1471 |          31 | OGBA_EGBEMA_NDONI               | Ogba/egbema/ndoni
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1472 |          31 | OGU_BOLO                        | Ogu/bolo
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1473 |          31 | OKRIKA                          | Okrika
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1474 |          31 | OMUMA                           | Omuma
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1475 |          31 | OPOBO_NEKORO                    | Opobo/nekoro
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1476 |          31 | OYIGBO                          | Oyigbo
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1477 |          31 | PORT_HARCOURT                   | Port harcourt
            39 | 31 | RI   | Rivers                   | Rivers State                     | 1478 |          31 | TAI                             | Tai
            39 | 32 | SO   | Sokoto                   | Sokoto State                     | 1479 |          32 | BINJI                           | Binji
            39 | 32 | SO   | Sokoto                   | Sokoto State                     | 1480 |          32 | BODINGA                         | Bodinga
            39 | 32 | SO   | Sokoto                   | Sokoto State                     | 1481 |          32 | DANGE_SHUNI                     | Dange/shuni
            39 | 32 | SO   | Sokoto                   | Sokoto State                     | 1482 |          32 | GADA                            | Gada
            39 | 32 | SO   | Sokoto                   | Sokoto State                     | 1483 |          32 | GORONYO                         | Goronyo
